2018-08-16 12:49:57,tvw825385571,漳州,4,挺好看的😊哈哈
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:27:48,eNj447010215,南京,4,剧情挺新颖，就是社会主义包袱有点重
2018-08-16 08:27:39,小羊0808,景德镇,4,昨天八点场基本满场，张艺兴有惊喜，电影整体平淡，鸡汤多了点
2018-08-16 08:27:39,fershfersh,重庆,4,还可以吧，没得期望值高。
2018-08-16 08:27:31,uRv454855583,都江堰,5,很好看搞笑的很
2018-08-16 08:26:53,hMx698410168,巴彦淖尔,5,还不错，，，
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:27:39,小羊0808,景德镇,4,昨天八点场基本满场，张艺兴有惊喜，电影整体平淡，鸡汤多了点
2018-08-16 08:27:39,fershfersh,重庆,4,还可以吧，没得期望值高。
2018-08-16 08:27:31,uRv454855583,都江堰,5,很好看搞笑的很
2018-08-16 08:26:53,hMx698410168,巴彦淖尔,5,还不错，，，
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:27:39,fershfersh,重庆,4,还可以吧，没得期望值高。
2018-08-16 08:27:31,uRv454855583,都江堰,5,很好看搞笑的很
2018-08-16 08:26:53,hMx698410168,巴彦淖尔,5,还不错，，，
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:27:31,uRv454855583,都江堰,5,很好看搞笑的很
2018-08-16 08:26:53,hMx698410168,巴彦淖尔,5,还不错，，，
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:26:53,hMx698410168,巴彦淖尔,5,还不错，，，
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:26:32,哈尼哈尼8,永康,5,打十分完全是冲着黄渤的
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:26:27,OJD844131601,汕头,5,很好看，不错哦。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:17:49,幽谷百合2498,威海,4.5,不错哦😊 。。。。。。
2018-08-16 08:26:16,冰舞919,烟台,1.5,很失望，全程没有笑过
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:17:49,幽谷百合2498,威海,4.5,不错哦😊 。。。。。。
2018-08-16 08:17:34,和谐奋斗小青年,常州,4.5,以外的不错，说不出来的好，黄渤这次很棒！
2018-08-16 08:24:44,CXZ396796191,上海,3,我觉得一般，说实话，虽然细思极恐，但是前半段看着非常平淡，后半段还好些
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:17:49,幽谷百合2498,威海,4.5,不错哦😊 。。。。。。
2018-08-16 08:17:34,和谐奋斗小青年,常州,4.5,以外的不错，说不出来的好，黄渤这次很棒！
2018-08-16 08:17:05,阳光女孩601,上海,5,一直很喜欢黄勃，始于演技，终于人品！为这么好看有深度的电影点赞！貌似明白了为什么这么好的作品，目前还没有上九点几分的评分，因为体裁直接反应了人性，太讽刺，太直白！里面以王迅为代表的马屁精墙头草，颇具领导力却智力不足的宝强，看似冷静的张总内心却波澜万千，自以为是专家的史教授，在面对现实生存的问题还是基本选择苟且，中了六千万的黄渤，从最开始满脑子的六千万，到后来兑期过后的面对现实，追求爱情，还有小兴为代表的小绵羊🐑乖弟弟，在面对金钱考验时完全反转的人格……这些人物原形，现实生活都完全存在！在苦难面前，人性暴露无遗！希望每个人依然能内心善良！影片最后告诉大家不要妄想天下掉馅饼！努力吧！
2018-08-16 08:24:36,Wrh268776296,北京,0.5,超级烂片，看也是浪费时间
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:17:49,幽谷百合2498,威海,4.5,不错哦😊 。。。。。。
2018-08-16 08:17:34,和谐奋斗小青年,常州,4.5,以外的不错，说不出来的好，黄渤这次很棒！
2018-08-16 08:17:05,阳光女孩601,上海,5,一直很喜欢黄勃，始于演技，终于人品！为这么好看有深度的电影点赞！貌似明白了为什么这么好的作品，目前还没有上九点几分的评分，因为体裁直接反应了人性，太讽刺，太直白！里面以王迅为代表的马屁精墙头草，颇具领导力却智力不足的宝强，看似冷静的张总内心却波澜万千，自以为是专家的史教授，在面对现实生存的问题还是基本选择苟且，中了六千万的黄渤，从最开始满脑子的六千万，到后来兑期过后的面对现实，追求爱情，还有小兴为代表的小绵羊🐑乖弟弟，在面对金钱考验时完全反转的人格……这些人物原形，现实生活都完全存在！在苦难面前，人性暴露无遗！希望每个人依然能内心善良！影片最后告诉大家不要妄想天下掉馅饼！努力吧！
2018-08-16 08:16:58,墨、染,丰城,4,电影确实不错，但是我个人去电影院看电影倾向于放松大脑，这部有点烧脑
2018-08-16 08:24:33,她说久爱i626,长治,5,好。。。。。。
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
2018-08-16 08:22:22,MbM480720747,邯郸,5,电影不错，拍出来人的本性，棒棒的
2018-08-16 08:21:37,dyb1215,绍兴,2,我只想看个喜剧而已
2018-08-16 08:21:37,BWk361898068,慈溪,5,很好看，当听到阿信的歌的时候很激动
2018-08-16 08:21:23,liuxiaodong85,唐山,2,个人的感觉吧，实在没觉得好看。
2018-08-16 08:19:57,十玖载,昆明,4.5,“喜提黄导”，未来无限可期。
2018-08-16 08:19:22,大姨妈其实不疼,青岛,5,好看好看好看好看
2018-08-16 08:19:08,Mr.w2862,青岛,5,反映了人性啊
2018-08-16 08:17:49,幽谷百合2498,威海,4.5,不错哦😊 。。。。。。
2018-08-16 08:17:34,和谐奋斗小青年,常州,4.5,以外的不错，说不出来的好，黄渤这次很棒！
2018-08-16 08:17:05,阳光女孩601,上海,5,一直很喜欢黄勃，始于演技，终于人品！为这么好看有深度的电影点赞！貌似明白了为什么这么好的作品，目前还没有上九点几分的评分，因为体裁直接反应了人性，太讽刺，太直白！里面以王迅为代表的马屁精墙头草，颇具领导力却智力不足的宝强，看似冷静的张总内心却波澜万千，自以为是专家的史教授，在面对现实生存的问题还是基本选择苟且，中了六千万的黄渤，从最开始满脑子的六千万，到后来兑期过后的面对现实，追求爱情，还有小兴为代表的小绵羊🐑乖弟弟，在面对金钱考验时完全反转的人格……这些人物原形，现实生活都完全存在！在苦难面前，人性暴露无遗！希望每个人依然能内心善良！影片最后告诉大家不要妄想天下掉馅饼！努力吧！
2018-08-16 08:16:58,墨、染,丰城,4,电影确实不错，但是我个人去电影院看电影倾向于放松大脑，这部有点烧脑
2018-08-16 08:16:35,訾鸿熙,郑州,4.5,很不错，，。。你一个一个人在家无聊死啦死啦地
2018-08-16 08:23:41,英雄88888,唐山,3.5,有些失望，美剧的本子，国产的水平
2018-08-16 08:23:31,海花486,济南,4,影片不失幽默搞笑，但也反映出了真切的人性与现实。人生如戏
